"Year","Site","Longitude","Latitude","pollutant","mean.obs.value"
2006,"271095008",-92.4504,43.9969,"NH4",1.34013043478261
2006,"271095008",-92.4504,43.9969,"NO3",2.50539130434783
2006,"271095008",-92.4504,43.9969,"O3",0.0457978142076503
2006,"271095008",-92.4504,43.9969,"OC",1.36270833331818
2006,"271095008",-92.4504,43.9969,"PM25",8.84235294117647
2006,"271095008",-92.4504,43.9969,"SO4",1.8740652173913
2006,"271230021",-93.0568,44.9656,"PM10",22.859649122807
2006,"271230050",-93.1458,44.9558,"CO",0.862921348314607
2006,"271230866",-93.0171,44.8993,"PM10",27.8360655737705
2006,"271230866",-93.0171,44.8993,"PM25",10.577868852459
2006,"271230868",-93.0983,44.9507,"PM10",21.762962962963
2006,"271230868",-93.0983,44.9507,"PM25",10.2406779661017
2006,"271230871",-93.0359,44.9594,"PM25",9.19262295081967
2006,"271231003",-93.1902,44.9613,"PM10",26.3389830508475
2006,"271370018",-92.1025,46.7836,"CO",0.651506849315069
2006,"271370032",-92.1413,46.7515,"PM10",23.3606557377049
2006,"271370034",-92.8292,48.4125,"O3",0.0394707692307692
2006,"271377001",-92.5363,47.5234,"PM10",14.7857142857143
2006,"271377001",-92.5363,47.5234,"PM25",6.4231884057971
2006,"271377550",-92.0894,46.8183,"O3",0.0392677595628415
2006,"271377550",-92.0894,46.8183,"PM25",6.31967213114754
2006,"271377551",-92.1335,46.7664,"PM25",7.64705882352941
2006,"271390505",-93.5125,44.7914,"O3",0.0446284153005464
2006,"271390505",-93.5125,44.7914,"PM25",8.49217391304348
2006,"271453048",-94.1553,45.5612,"CO",0.937808219178082
2006,"271453052",-94.1334,45.5498,"O3",0.0388306010928962
2006,"271453052",-94.1334,45.5498,"PM25",7.8252427184466
2006,"271630009",-92.9956,44.8462,"PM10",24.2241379310345
2006,"271630436",-92.9954,44.8474,"SO2",4.81948424068768
2006,"271636015",-92.8553,45.1173,"O3",0.044775956284153
2006,"271713201",-93.6692,45.2092,"O3",0.0446502732240437
2006,"280010004",-91.3904,31.5606,"PM25",10.3825688073394
2006,"280010004",-91.3904,31.5608,"O3",0.0493595041322314
2006,"280110001",-90.723,33.7461,"O3",0.0505321888412017
2006,"280110001",-90.723,33.7461,"PM25",11.6086206896552
2006,"280330002",-89.9878,34.8217,"O3",0.0512789699570815
2006,"280330002",-89.9878,34.8217,"PM25",11.6134453781513
2006,"280350004",-89.2872,31.3236,"PM25",13.9508474576271
2006,"280430001",-89.7972,33.8361,"EC",0.3575
2006,"280430001",-89.7972,33.8361,"NH4",0.8111
2006,"280430001",-89.7972,33.8361,"NO3",0.9725
2006,"280430001",-89.7972,33.8361,"OC",1.1420833333
2006,"280430001",-89.7972,33.8361,"SO4",2.0161
2006,"280458104",-89.4493,30.2689,"PM25",12.848275862069
2006,"280458105",-89.4411,30.4097,"PM25",14.4540540540541
2006,"280458108",-89.3743,30.2867,"PM25",15.3090909090909
2006,"280458201",-89.5804,30.3932,"PM25",11.6341463414634
2006,"280470008",-89.0498,30.3904,"EC",0.59109375
2006,"280470008",-89.0498,30.3904,"NH4",0.996788659793814
2006,"280470008",-89.0498,30.3904,"NO3",0.661388659793814
2006,"280470008",-89.0498,30.3904,"O3",0.0489917355371901
2006,"280470008",-89.0498,30.3904,"OC",2.34983695656522
2006,"280470008",-89.0498,30.3904,"PM25",12.3453781512605
2006,"280470008",-89.0498,30.3904,"SO4",3.5802
2006,"280478101",-89.1551,30.3737,"PM25",13.5658536585366
2006,"280478102",-89.0527,30.449,"PM25",12.3827586206897
2006,"280478103",-88.9827,30.4709,"PM25",12.4833333333333
2006,"280478106",-88.8799,30.4029,"PM25",12.2
2006,"280478107",-89.2674,30.3197,"PM25",14.2636363636364
2006,"280490010",-90.1412,32.3857,"O3",0.0477459016393443
2006,"280490010",-90.141,32.3858,"PM25",12.0528846153846
2006,"280490018",-90.1883,32.2968,"EC",0.846130434782609
2006,"280490018",-90.1883,32.2968,"NH4",1.13939130434783
2006,"280490018",-90.1883,32.2968,"NO3",0.859304347826087
2006,"280490018",-90.1883,32.2968,"OC",2.44452898556522
2006,"280490018",-90.1883,32.2968,"PM25",10.5739130434783
2006,"280490018",-90.1883,32.2968,"SO4",3.20565217391304
2006,"280590006",-88.534,30.3784,"PM25",12.3729508196721
2006,"280590006",-88.5339,30.3783,"NO2",19.6182572614108
2006,"280590006",-88.5339,30.3783,"NOx",28.3029045643154
2006,"280590006",-88.5339,30.3783,"O3",0.048347280334728
2006,"280590006",-88.5339,30.3783,"PM10",22.2368421052632
2006,"280590006",-88.5339,30.3783,"SO2",10.0222222222222
2006,"280670002",-89.1351,31.6886,"PM25",14.2758333333333
2006,"280750003",-88.7315,32.3646,"O3",0.0507119341563786
2006,"280750003",-88.7315,32.3646,"PM25",12.2966101694915
2006,"280810005",-88.7662,34.2649,"O3",0.0501387755102041
2006,"280810005",-88.7662,34.2649,"PM25",12.171186440678
2006,"280870001",-88.4186,33.4911,"PM25",12.6584745762712
2006,"290190004",-92.3217,38.9564,"PM25",10.4983333333333
2006,"290210005",-94.8586,39.7417,"PM10",28.1991525423729
2006,"290210005",-94.8583,39.7417,"PM25",11.8899159663866
2006,"290370003",-94.58,38.7598,"O3",0.0496869158878505
2006,"290370003",-94.58,38.7703,"PM25",10.0915966386555
2006,"290390001",-94.0375,37.6958,"PM25",11.2688524590164
2006,"290390001",-94.035,37.69,"O3",0.050588785046729
2006,"290470003",-94.2654,39.4075,"O3",0.0489579439252336
2006,"290470005",-94.3766,39.3031,"NO2",16.5905292479109
2006,"290470005",-94.3766,39.3031,"NOx",23.008356545961
2006,"290470005",-94.3766,39.3031,"O3",0.0524037558685446
2006,"290470005",-94.3764,39.3031,"PM25",10.5069565217391
2006,"290470006",-94.5808,39.3319,"O3",0.0515794392523364
2006,"290490001",-94.556,39.5306,"O3",0.0491308411214953
2006,"290770026",-93.2634,37.1226,"SO2",14.772602739726
2006,"290770032",-93.2849,37.1995,"CO",0.83013698630137
2006,"290770032",-93.2849,37.1995,"PM10",16.1639344262295
2006,"290770032",-93.2849,37.1995,"SO2",6.02191780821918
2006,"290770032",-93.2833,37.2053,"PM25",10.7819672131148
2006,"290770036",-93.2999,37.2561,"NO2",25.2684931506849
2006,"290770036",-93.2999,37.2561,"O3",0.0492943925233645
2006,"290770037",-93.2533,37.1045,"SO2",12
2006,"290770040",-93.253,37.109,"SO2",7.39393939393939
2006,"290770041",-93.2724,37.1087,"SO2",3.25761772853186
2006,"290950010",-94.5741,39.036,"CO",0.618884120171674
2006,"290950010",-94.5741,39.036,"PM25",11.0722222222222
2006,"290950034",-94.5708,39.1048,"NO2",34.3895027624309
2006,"290950034",-94.5708,39.1048,"NOx",87.3563535911602
2006,"290950034",-94.5708,39.1048,"PM10",23.2307692307692
2006,"290950034",-94.5708,39.1048,"SO2",25.121546961326
2006,"290950034",-94.5706,39.1047,"PM25",11.5220994475138
2006,"290950035",-94.5216,39.0759,"PM10",19.3684210526316
2006,"290970003",-94.3172,37.1983,"PM10",31.7905982905983
2006,"290990004",-90.3788,38.2634,"SO2",54.86
2006,"290990012",-90.3615,38.4378,"EC",0.598
2006,"290990012",-90.3615,38.4378,"NH4",1.31311304347826
2006,"290990012",-90.3615,38.4378,"NO3",1.43914782608696
2006,"290990012",-90.3615,38.4378,"O3",0.0478920187793427
2006,"290990012",-90.3615,38.4378,"OC",2.08054572273451
2006,"290990012",-90.3615,38.4378,"SO4",3.22751304347826
2006,"290990012",-90.3614,38.4378,"PM25",12.6451895043732
2006,"291130003",-90.8647,39.0447,"O3",0.0509671361502347
2006,"291370001",-91.7892,39.4731,"PM25",9.87931034482759
2006,"291370001",-91.789,39.475,"O3",0.0489719626168224
2006,"291370001",-91.789,39.475,"PM10",12.9830508474576
2006,"291370001",-91.789,39.475,"SO2",2.91506849315068
2006,"291570001",-89.6986,37.7026,"O3",0.0498878504672897
2006,"291630002",-90.9144,39.3726,"SO2",13.5319444444444
2006,"291831002",-90.2265,38.8725,"NO2",17.9917127071823
2006,"291831002",-90.2265,38.8725,"NOx",26.9447513812155
2006,"291831002",-90.2265,38.8725,"O3",0.0520765550239234
2006,"291831002",-90.2264,38.8725,"PM25",11.6042372881356
2006,"291831004",-90.4492,38.8994,"O3",0.0512990654205608
2006,"291860005",-90.4239,37.9008,"NO2",6.48979591836735
2006,"291860005",-90.4239,37.9008,"NOx",8.17492711370262
2006,"291860005",-90.4239,37.9008,"O3",0.0495560975609756
2006,"291860006",-90.0511,37.9672,"PM25",11.8846846846847
2006,"291890004",-90.3828,38.5325,"PM25",10.5220338983051
2006,"291890004",-90.3824,38.5328,"CO",0.596078431372549
2006,"291890004",-90.3824,38.5328,"NO2",24.2936288088643
2006,"291890004",-90.3824,38.5328,"NOx",39.6315789473684
2006,"291890004",-90.3824,38.5328,"O3",0.0488857142857143
2006,"291890005",-90.7052,38.4902,"O3",0.0472511848341232
2006,"291890014",-90.4759,38.7109,"NO2",20.6493150684932
2006,"291890014",-90.4759,38.7109,"NOx",27.8739726027397
2006,"291890014",-90.4759,38.7109,"O3",0.0498084112149533
2006,"291890014",-90.4759,38.7109,"SO2",8.79178082191781
2006,"291892003",-90.3506,38.6497,"PM25",11.8053571428571
2006,"291893001",-90.3505,38.6503,"NO2",29.1228571428571
2006,"291893001",-90.3505,38.6503,"NOx",68.0228571428571
2006,"291893001",-90.3505,38.6503,"SO2",10.7267605633803
2006,"291895001",-90.2859,38.7662,"PM10",14.7272727272727
2006,"295100007",-90.2637,38.5426,"SO2",11.5235457063712
2006,"295100007",-90.2636,38.5425,"PM25",13.1674351585014
2006,"295100085",-90.1988,38.6565,"EC",1.03255454545455
2006,"295100085",-90.1988,38.6565,"NH4",1.65066363636364
2006,"295100085",-90.1988,38.6565,"NO3",1.95877272727273
2006,"295100085",-90.1988,38.6565,"OC",1.9991590909
2006,"295100085",-90.1988,38.6565,"SO4",3.32597272727273
2006,"295100085",-90.1986,38.6565,"CO",0.646511627906977
2006,"295100085",-90.1986,38.6565,"O3",0.0439791666666667
2006,"295100085",-90.1986,38.6565,"PM10",26.3571428571429
2006,"295100085",-90.1981,38.6563,"PM25",13.3616519174041
2006,"295100086",-90.2392,38.6732,"CO",0.828808864265928
2006,"295100086",-90.2392,38.6732,"NO2",40.0332409972299
2006,"295100086",-90.2392,38.6732,"O3",0.0448738317757009
2006,"295100086",-90.2392,38.6732,"PM10",19.7049180327869
2006,"295100086",-90.2392,38.6732,"SO2",14.7884615384615
2006,"295100086",-90.2389,38.6722,"PM25",12.505
2006,"295100087",-90.1856,38.6424,"PM25",13.6275568181818
2006,"295100087",-90.1851,38.6429,"PM10",25.8524590163934
2006,"295100088",-90.2093,38.6908,"PM10",44.3760683760684
2006,"295100092",-90.1854,38.6544,"PM10",67.9473684210526
2006,"295100093",-90.1899,38.6565,"PM10",31.6847826086957
2006,"300030011",-106.8122,45.0539,"PM10",33.3090909090909
2006,"300030014",-106.7883,45.0642,"PM10",17.8214285714286
2006,"300030017",-106.7373,45.054,"PM10",26.2456140350877
2006,"300030018",-106.8764,45.1172,"PM10",19.8
2006,"300030019",-106.9,45.0997,"PM10",23.0535714285714
2006,"300030023",-106.839,45.0982,"PM10",25.2727272727273
2006,"300030026",-106.9211,45.1353,"PM10",17.1428571428571
2006,"300130001",-111.3033,47.4943,"CO",0.959178082191781
2006,"300130002",-111.0518,47.5669,"PM10",2.57692307692308
2006,"300131026",-111.2789,47.5022,"PM25",5.59098360655738
2006,"300132001",-111.2836,47.53,"SO2",5.99447513812155
2006,"300290007",-114.1747,48.3811,"PM10",18.6283185840708
2006,"300290009",-114.337,48.4004,"PM10",28.6807228915663
2006,"300290009",-114.3336,48.3997,"PM25",9.68148148148148
2006,"300290010",-114.3135,48.2023,"CO",1.85738636363636
2006,"300290047",-114.3056,48.2025,"PM25",8.28181818181818
2006,"300290047",-114.3053,48.2005,"PM10",22.9470588235294
2006,"300298001",-113.9968,48.5103,"O3",0.0354558404558405
2006,"300310006",-111.0681,45.7262,"PM25",7.84245283018868
2006,"300310008",-111.1775,45.7728,"PM25",10.5784482758621
2006,"300310012",-111.1022,44.6674,"PM10",8.61702127659574
2006,"300310013",-111.0908,44.6578,"CO",0.482596685082873
2006,"300310013",-111.0908,44.6578,"PM25",4.67090909090909
2006,"300350101",-113.0089,48.5553,"PM10",18.7049180327869
2006,"300470013",-114.1006,47.5269,"PM10",17.4565217391304
2006,"300470028",-114.1622,47.6922,"PM10",21.0879765395894
2006,"300490018",-112.0353,46.6039,"PM10",23.9631901840491
2006,"300490018",-112.0353,46.6039,"PM25",7.65478260869565
2006,"300490026",-112.0131,46.6588,"PM10",17.6976744186047
2006,"300530018",-115.5533,48.3915,"PM10",26.9985465116279
2006,"300530018",-115.5481,48.3842,"EC",1.02924137931034
2006,"300530018",-115.5481,48.3842,"NH4",0.255061403508772
2006,"300530018",-115.5481,48.3842,"NO3",0.478040350877193
2006,"300530018",-115.5481,48.3842,"OC",6.70687134496491
2006,"300530018",-115.5481,48.3842,"PM25",15.2715517241379
2006,"300530018",-115.5481,48.3842,"SO4",0.580421052631579
2006,"300630005",-114.0161,46.8489,"CO",1.68068181818182
2006,"300630021",-113.4827,47.1771,"PM10",20.5555555555556
2006,"300630021",-113.4827,47.1771,"PM25",10.1684210526316
2006,"300630024",-114.0215,46.8422,"PM10",22.9667673716012
2006,"300630031",-113.9953,46.8749,"EC",0.734267857142857
2006,"300630031",-113.9953,46.8749,"NH4",0.312491071428571
2006,"300630031",-113.9953,46.8749,"NO3",0.770633928571429
2006,"300630031",-113.9953,46.8749,"OC",3.33721726192857
2006,"300630031",-113.9953,46.8749,"PM10",21.4318181818182
2006,"300630031",-113.9953,46.8749,"PM25",9.62540983606557
2006,"300630031",-113.9953,46.8749,"SO4",0.709334821428571
2006,"300810007",-114.1598,46.2455,"PM25",8.51666666666667
2006,"300870307",-106.6681,45.6233,"PM10",22.8181818181818
2006,"300870760",-106.5189,45.6681,"NO2",0.722222222222222
2006,"300870760",-106.5189,45.6681,"SO2",2.19354838709677
2006,"300870762",-106.5567,45.6483,"NO2",3.06451612903226
2006,"300870762",-106.5567,45.6483,"SO2",1.54838709677419
2006,"300890007",-115.3237,47.5944,"PM10",11.4347826086957
2006,"300890007",-115.3236,47.5964,"PM25",7.39357798165138
2006,"300890008",-115.255,47.5802,"PM10",4.33333333333333
2006,"300890009",-115.255,47.5805,"PM10",15.4782608695652
2006,"300930005",-112.5012,46.0026,"PM10",21.3052959501558
2006,"300930005",-112.5009,46.0024,"PM25",11.1044642857143
2006,"300930053",-112.5083,45.9822,"CO",1.28551136363636
2006,"300970002",-110.0857,45.5022,"PM10",6.97183098591549
2006,"300970004",-110.1009,45.5155,"PM10",9.4671052631579
2006,"301110012",-108.4986,45.7944,"PM10",17.0454545454545
2006,"301110016",-108.7658,45.6564,"SO2",5.46301369863014
2006,"301110066",-108.4588,45.7866,"SO2",18.6805555555556
2006,"301110084",-108.45,45.8315,"SO2",4.99171270718232
2006,"301110085",-108.5115,45.7804,"CO",1.1158904109589
2006,"301110086",-108.351,45.9426,"NO2",12.0849056603774
2006,"301110086",-108.351,45.9426,"NOx",20.9654088050314
2006,"301110086",-108.351,45.9426,"O3",0.0408398876404494
2006,"301111065",-108.4261,45.8019,"PM10",15.5384615384615
2006,"301111065",-108.4261,45.8019,"PM25",8.95847457627119
2006,"301111065",-108.4261,45.8019,"SO2",17.3112947658402
2006,"301112005",-108.4456,45.8039,"SO2",10.9531680440771
2006,"301112006",-108.4131,45.81,"SO2",21.5083798882682
2006,"301112007",-108.3778,45.8328,"SO2",16.1232876712329
2006,"310250002",-96.1467,40.8656,"PM10",27.8176229508197
2006,"310250008",-96.1431,40.8689,"PM10",31.5184135977337
2006,"310250009",-96.1834,40.8733,"PM10",32.3474576271186
2006,"310470001",-99.9878,40.8594,"PM10",29.037037037037
2006,"310470003",-100.1628,40.9275,"PM10",37.1395348837209
2006,"310550019",-95.9756,41.2472,"PM25",8.9356940509915
2006,"310550019",-95.9731,41.2459,"EC",0.498989898989899
2006,"310550019",-95.9731,41.2459,"NH4",1.0789898989899
2006,"310550019",-95.9731,41.2459,"NO3",1.55028888888889
2006,"310550019",-95.9731,41.2459,"OC",1.37998188404348
2006,"310550019",-95.9731,41.2459,"SO4",2.07844444444444
2006,"310550028",-95.9459,41.208,"O3",0.0413224299065421
2006,"310550032",-96.0247,41.3603,"O3",0.0373691588785047
2006,"310550035",-95.961,41.3068,"CO",0.907780979827089
2006,"310550035",-95.961,41.3068,"O3",0.0405233644859813
2006,"310550040",-96.0333,41.2586,"PM10",38.3220338983051
2006,"310550044",-96.1222,41.2056,"PM10",27.9508196721311
2006,"310550045",-95.9837,41.2574,"PM10",44.6949152542373
2006,"310550052",-96.0997,41.3331,"PM25",9.19915966386555
2006,"310550053",-95.9375,41.2978,"SO2",5.90116279069767
2006,"310550054",-95.9408,41.2678,"PM10",28.4354838709677
2006,"310550055",-95.9761,41.3624,"SO2",2.18539325842697
2006,"310790004",-98.365,40.9421,"PM25",7.2546218487395
2006,"311090016",-96.6772,40.9847,"O3",0.0352594339622642
2006,"311090018",-96.683,40.8126,"CO",1.12148760330579
2006,"311090022",-96.683,40.8126,"PM25",8.02410714285714
2006,"311530007",-95.9558,41.1336,"PM25",9.3952380952381
2006,"311570003",-103.6644,41.865,"PM25",5.80275229357798
2006,"311770002",-96.1468,41.5511,"PM25",9.03166666666667
2006,"320010002",-118.7836,39.4725,"O3",0.0469672897196262
2006,"320030007",-114.9889,36.0289,"O3",0.0456088154269972
2006,"320030007",-114.9889,36.0289,"PM10",26.0847953216374
2006,"320030016",-115.1353,36.1744,"CO",1.78
2006,"320030016",-115.1353,36.1744,"O3",0.0320444444444444
2006,"320030016",-115.1353,36.1744,"PM10",28.2212389380531
2006,"320030020",-115.0922,36.2453,"O3",0.0427520661157025
2006,"320030020",-115.0922,36.2453,"PM10",35.2823529411765
2006,"320030022",-114.9074,36.391,"NO2",17.8217270194986
2006,"320030022",-114.9074,36.391,"O3",0.0493674033149171
2006,"320030022",-114.9074,36.391,"PM10",17.7567567567568
2006,"320030022",-114.9068,36.3908,"PM25",3.8448275862069
2006,"320030023",-114.0609,36.8079,"NO2",19.9797297297297
2006,"320030023",-114.0609,36.8079,"O3",0.0447917808219178
2006,"320030023",-114.0609,36.8079,"PM10",24.112426035503
2006,"320030043",-115.2534,36.1064,"O3",0.047524861878453
2006,"320030043",-115.2534,36.1064,"PM10",25.9705014749263
2006,"320030071",-115.263,36.1698,"O3",0.0475927977839335
2006,"320030071",-115.263,36.1698,"PM10",19.6823529411765
2006,"320030072",-115.2667,36.2247,"O3",0.0472569060773481
2006,"320030072",-115.2667,36.2247,"PM10",20.5118343195266
2006,"320030073",-115.3327,36.1734,"NO2",23.4837758112094
2006,"320030073",-115.3327,36.1734,"O3",0.0484720670391061
2006,"320030073",-115.3327,36.1734,"PM10",16.4179104477612
2006,"320030075",-115.2383,36.2706,"O3",0.0482
2006,"320030075",-115.2383,36.2706,"PM10",28.1735294117647
2006,"320030298",-115.0569,36.0522,"PM25",5.89067796610169
2006,"320030298",-115.0529,36.0487,"PM10",22.1474926253687
2006,"320030538",-115.0563,36.143,"CO",1.67666666666667
2006,"320030538",-115.0563,36.143,"O3",0.0469002770083103
2006,"320030539",-115.0856,36.1444,"CO",2.14217877094972
2006,"320030539",-115.0856,36.1444,"NO2",39.6272189349112
2006,"320030539",-115.0856,36.1444,"PM10",32.7689969604863
2006,"320030539",-115.0856,36.1444,"SO2",2.01928374655647
2006,"320030561",-115.1139,36.164,"CO",2.17369863013699
2006,"320030561",-115.1139,36.164,"PM10",35.3628318584071
2006,"320030561",-115.1139,36.164,"PM25",8.73809523809524
2006,"320030601",-114.8463,35.9781,"O3",0.0500602739726027
2006,"320030601",-114.8463,35.9781,"PM10",13.1308139534884
2006,"320031019",-115.3571,35.7856,"PM25",3.52268907563025
2006,"320031019",-115.357,35.7857,"NO2",7.58126721763085
2006,"320031019",-115.357,35.7857,"O3",0.0512582417582418
2006,"320031019",-115.357,35.7857,"PM10",12.1526946107784
2006,"320031021",-115.13,36.1205,"CO",1.49295774647887
2006,"320031021",-115.13,36.1205,"O3",0.0484477611940299
2006,"320031021",-115.13,36.1205,"PM10",28.55
2006,"320031023",-115.1719,36.1014,"CO",1.62966101694915
2006,"320032002",-115.1229,36.1913,"CO",1.87835616438356
2006,"320032002",-115.1229,36.1913,"NO2",43.1671826625387
2006,"320032002",-115.1229,36.1913,"O3",0.0460388888888889
2006,"320032002",-115.1229,36.1913,"PM10",33.2035398230088
2006,"320032002",-115.1222,36.1911,"PM25",8.17563025210084
2006,"320050009",-119.9416,38.9605,"CO",1.9304347826087
2006,"320070004",-115.7675,40.8403,"PM10",26.5987460815047
2006,"320230011",-116.032,36.3494,"PM10",15.575
2006,"320230012",-116.0049,36.196,"PM10",28.0462633451957
2006,"320230013",-115.9963,36.1596,"PM10",20.7527472527473
2006,"320230014",-115.9948,36.2128,"PM10",35.1137026239067
2006,"320310016",-119.8077,39.5251,"CO",0.866849315068493
2006,"320310016",-119.8077,39.5251,"EC",1.11032786885246
2006,"320310016",-119.8077,39.5251,"NH4",0.359299180327869
2006,"320310016",-119.8077,39.5251,"NO2",37.44
2006,"320310016",-119.8077,39.5251,"NO3",0.799938524590164
2006,"320310016",-119.8077,39.5251,"NOx",95.6145454545454
2006,"320310016",-119.8077,39.5251,"O3",0.0412438356164384
2006,"320310016",-119.8077,39.5251,"OC",2.61803278689344
2006,"320310016",-119.8077,39.5251,"PM10",25.9166666666667
2006,"320310016",-119.8077,39.5251,"PM25",7.70737704918033
2006,"320310016",-119.8077,39.5251,"SO4",0.553325409836066
2006,"320310020",-119.7754,39.4692,"CO",0.935890410958904
2006,"320310020",-119.7754,39.4692,"O3",0.0433506849315069
2006,"320310020",-119.7754,39.4692,"PM10",21.2068965517241
2006,"320310022",-119.785,39.532,"CO",1.59060773480663
2006,"320310022",-119.785,39.532,"PM10",44.9718309859155
2006,"320310025",-119.7396,39.3998,"CO",0.677900552486188
2006,"320310025",-119.7396,39.3998,"O3",0.0431104972375691
2006,"320310025",-119.7396,39.3998,"PM10",19.6949152542373
2006,"320310030",-119.7886,39.5064,"PM10",33.5
2006,"320311005",-119.7468,39.5409,"CO",1.6441095890411
2006,"320311005",-119.7468,39.5409,"O3",0.0425911602209945
2006,"320311005",-119.7468,39.5409,"PM10",27.7166666666667
2006,"320312009",-119.84,39.6453,"CO",0.928925619834711
2006,"320312009",-119.84,39.6453,"O3",0.0465730027548209
2006,"320330101",-114.2159,39.0051,"O3",0.0495779036827195
2006,"325100004",-119.7592,39.1731,"CO",1.17465181058496
2006,"325100004",-119.7592,39.1731,"O3",0.05056038647343
2006,"330012004",-71.4964,43.5661,"O3",0.0400057471264368
2006,"330012004",-71.4958,43.5653,"PM25",7.49180327868852
2006,"330050007",-72.2778,42.9306,"PM25",11.6524590163934
2006,"330050007",-72.2724,42.9305,"O3",0.0389781420765027
2006,"330070014",-71.1667,44.4711,"PM25",8.7983606557377
2006,"330074001",-71.3037,44.2702,"O3",0.0466315789473684
2006,"330074002",-71.2177,44.3082,"O3",0.03625
2006,"330074003",-71.3919,45.0511,"O3",0.0382692307692308
2006,"330090010",-72.3096,43.6296,"O3",0.0372197802197802
2006,"330090010",-72.2261,43.6296,"PM25",8.17540983606557
2006,"330110020",-71.4625,42.9958,"CO",0.741643835616438
2006,"330110020",-71.4625,42.9958,"NO2",19.893175074184
2006,"330110020",-71.4625,42.9958,"O3",0.040489010989011
2006,"330110020",-71.4625,42.9958,"PM10",15.2049180327869
2006,"330110020",-71.4625,42.9958,"SO2",10.0972222222222
2006,"330111009",-71.4675,42.7644,"CO",1.23573407202216
2006,"330111011",-71.5224,42.7187,"NO2",5.06626506024096
2006,"330111011",-71.5224,42.7187,"NOx",7.13855421686747
2006,"330111011",-71.5224,42.7187,"O3",0.0432722222222222
2006,"330111015",-71.4446,42.7619,"PM25",9.24380165289256
2006,"330115001",-71.8784,42.8618,"NO2",2.31578947368421
2006,"330115001",-71.8784,42.8618,"O3",0.044
2006,"330131006",-71.4583,43.1324,"PM25",9.45416666666667
2006,"330131006",-71.4583,43.1324,"SO2",28.5851648351648
2006,"330131007",-71.5145,43.2185,"O3",0.0405113636363636
2006,"330131007",-71.5145,43.2185,"SO2",7.14814814814815
2006,"330150014",-70.7481,43.0753,"PM25",8.88360655737705
2006,"330150014",-70.748,43.0753,"EC",0.570435185185185
2006,"330150014",-70.748,43.0753,"NH4",0.669551401869159
2006,"330150014",-70.748,43.0753,"NO2",18.5762711864407
2006,"330150014",-70.748,43.0753,"NO3",0.58683738317757
2006,"330150014",-70.748,43.0753,"O3",0.0426338797814208
2006,"330150014",-70.748,43.0753,"OC",1.74863636358163
2006,"330150014",-70.748,43.0753,"PM10",14.7
2006,"330150014",-70.748,43.0753,"SO2",11.0191780821918
2006,"330150014",-70.748,43.0753,"SO4",2.20663551401869
2006,"330150016",-70.7138,43.0453,"O3",0.0433011363636364
2006,"330190003",-72.3383,43.3644,"O3",0.0379781420765027
2006,"330190003",-72.3383,43.3644,"PM25",9.06206896551724
2006,"340010005",-74.4603,39.5303,"O3",0.0400795454545455
2006,"340010005",-74.4603,39.5303,"SO2",3.77183098591549
2006,"340011006",-74.431,39.3633,"PM10",19.7647058823529
2006,"340011006",-74.4293,39.3626,"PM25",12.5094827586207
2006,"340030003",-73.9733,40.8523,"PM25",11.8243697478992
2006,"340030004",-73.9678,40.8546,"CO",0.906371191135734
2006,"340030004",-73.9678,40.8546,"PM10",33.5833333333333
2006,"340030005",-74.0299,40.8986,"NO2",35.0638888888889
2006,"340030005",-74.0299,40.8986,"O3",0.0344357541899441
2006,"340035001",-74.0422,40.8824,"CO",0.92396449704142
2006,"340035001",-74.0422,40.8824,"SO2",7.42647058823529
2006,"340051001",-74.8577,40.0781,"CO",0.90803324099723
2006,"340051001",-74.8577,40.0781,"SO2",8.66298342541436
2006,"340070003",-75.0976,39.923,"CO",0.690960451977401
2006,"340070003",-75.0976,39.923,"EC",0.862958762886598
2006,"340070003",-75.0976,39.923,"NH4",1.605
2006,"340070003",-75.0976,39.923,"NO2",31.1432584269663
2006,"340070003",-75.0976,39.923,"NO3",1.60085416666667
2006,"340070003",-75.0976,39.923,"NOx",69.2247191011236
2006,"340070003",-75.0976,39.923,"O3",0.0374683908045977
2006,"340070003",-75.0976,39.923,"OC",1.85598090275
2006,"340070003",-75.0976,39.923,"PM10",20.26
2006,"340070003",-75.0976,39.923,"PM25",13.0177966101695
2006,"340070003",-75.0976,39.923,"SO2",10.8567415730337
2006,"340070003",-75.0976,39.923,"SO4",3.5996875
2006,"340070009",-75.1169,39.9124,"PM10",34.4722222222222
2006,"340071001",-74.8615,39.6842,"CO",0.319034090909091
2006,"340071001",-74.8615,39.6842,"O3",0.0447584269662921
2006,"340071001",-74.8615,39.6842,"SO2",6.49162011173184
2006,"340071007",-75.0492,39.9889,"PM25",12.3579831932773
2006,"340110007",-75.0252,39.4223,"O3",0.0414842406876791
2006,"340110007",-75.0252,39.4223,"SO2",6.66666666666667
2006,"340130015",-74.2127,40.7303,"PM25",12.1173913043478
2006,"340131003",-74.2005,40.7575,"NO2",40.8294797687861
2006,"340150002",-75.2121,39.8003,"O3",0.0390060240963855
2006,"340150002",-75.2121,39.8003,"SO2",9.46704871060172
2006,"340155001",-75.2847,39.8308,"PM25",11.8714285714286
2006,"340170006",-74.1261,40.6703,"NO2",39.375350140056
2006,"340170006",-74.1261,40.6703,"O3",0.0331751412429379
2006,"340170006",-74.1261,40.6703,"SO2",15.2829131652661
2006,"340171002",-74.0663,40.7316,"CO",1.42954545454545
